,Brand_Family_Desc,region_desc,Gross_Sales,Advertisement_and_discount_cost,Transfer_Price_COGS,Distribution_cost_supply_chain,Distribution_cose_Sales_-_Region
2595,Ballantine'S,,0.0,,,,
2596,Ballantine'S,"Goa, Daman & Gujarat",2750497.1,-937169.0,1288583.15,83355.0,8333.0
2597,Ballantine'S,"Goa, Daman & Gujarat",4405102.2,267082.0,2010714.8,133368.0,1666.67
2598,Ballantine'S,"Goa, Daman & Gujarat",190201.0,715197.02,77364.0,6259.998,5147.47
2599,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2600,Ballantine'S,"Goa, Daman & Gujarat",199015.7,6163.0,87178.3,3334.2,0.0
2601,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2602,Ballantine'S,"Goa, Daman & Gujarat",0.0,184812.0,0.0,,3404.14
2603,Ballantine'S,Delhi,15693000.0,5966196.32999999,4516168.35,957248.82,42000.0
2604,Ballantine'S,Delhi,42350000.0,19854453.9699999,14660250.0,2167230.0,0.0
2605,Ballantine'S,Delhi,21000.0,3868.0,8127.0,938.9997,17835.62
2606,Ballantine'S,Delhi,-76260632.6,-25761982.0,-29428636.89,-3476505.539295,-4667583.0
2607,Ballantine'S,Delhi,0.0,0.0,0.0,,42000.0
2608,Ballantine'S,Delhi,0.0,5402.0,0.0,,8774.0
2609,Ballantine'S,Delhi,0.0,,0.0,,
2610,Ballantine'S,Delhi,0.0,101888.0,0.0,,0.0
2611,Ballantine'S,Delhi,0.0,,0.0,,
2612,Ballantine'S,Delhi,0.0,,0.0,,
2613,Ballantine'S,Delhi,0.0,27450.0,0.0,,21000.0
2614,Ballantine'S,Delhi,0.0,,0.0,,
2615,Ballantine'S,"Goa, Daman & Gujarat",0.0,-18911.38,0.0,,7448.33
2616,Ballantine'S,"Goa, Daman & Gujarat",1179860.0,45242.0,562700.0,33342.0,43097.55
2617,Ballantine'S,"Goa, Daman & Gujarat",0.0,35899.94,0.0,,2404.17
2618,Ballantine'S,"Goa, Daman & Gujarat",0.0,20099.6000000001,0.0,,5914.67
2619,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2620,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2621,Ballantine'S,"Goa, Daman & Gujarat",11081664.6,897651.29,5857240.48,398770.32,8547.38
2622,Ballantine'S,"Goa, Daman & Gujarat",0.0,1800198.37999999,0.0,,0.0
2623,Ballantine'S,"Goa, Daman & Gujarat",0.0,51950.18,0.0,,7083.34
2624,Ballantine'S,"Goa, Daman & Gujarat",0.0,-260672.0,0.0,,4598.94
2625,Ballantine'S,"Goa, Daman & Gujarat",2300000.0,540419.0,1017400.0,31299.99,0.0
2626,Ballantine'S,"Goa, Daman & Gujarat",0.0,4125.0,0.0,,4166.67
2627,Ballantine'S,"Goa, Daman & Gujarat",0.0,41251.0,0.0,,8333.34
2628,Ballantine'S,"Goa, Daman & Gujarat",0.0,-251.0,0.0,,8333.34
2629,Ballantine'S,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
2630,Ballantine'S,"Goa, Daman & Gujarat",0.0,0.0,0.0,,9166.67
2631,Ballantine'S,"Goa, Daman & Gujarat",1400000.0,381000.0,472650.0,66684.0,0.0
2632,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2633,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2634,Ballantine'S,"Goa, Daman & Gujarat",0.0,189000.0,0.0,,0.0
2635,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2636,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2637,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2638,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2639,Ballantine'S,Haryana Region,59500000.0,18700000.0,20087625.0,2834070.0,0.0
2640,Ballantine'S,Haryana Region,8421000.0,2479999.97,2913090.0,430111.8,0.0
2641,Ballantine'S,Haryana Region,85752500.7,27188522.0,33236332.5,3884328.759,0.0
2642,Ballantine'S,Haryana Region,65126250.6999999,20468271.41,25203858.75,2912072.819625,0.0
2643,Ballantine'S,West Bengal & Sikkim,0.0,0.0,0.0,,1316.33
2644,Ballantine'S,West Bengal & Sikkim,0.0,,0.0,,
2645,Ballantine'S,West Bengal & Sikkim,0.0,,0.0,,
2646,Ballantine'S,Maharashtra,122199806.019999,31235889.0,72011999.63,3575807.887569,67333.19
2647,Ballantine'S,Maharashtra,0.0,1646.0,0.0,,0.0
2648,Ballantine'S,Maharashtra,1772835.2,64756.0,697426.4,26673.6,499.58
2649,Ballantine'S,Maharashtra,1470931.79999999,106404.0,864790.0,26604.9915,398.92
2650,Ballantine'S,Maharashtra,0.0,,0.0,,
2651,Ballantine'S,Maharashtra,0.0,3004.0,0.0,,803.0
2652,Ballantine'S,Maharashtra,0.0,,0.0,,
2653,Ballantine'S,MP Chattisgarh Region,31863498.0,5758210.0,9892641.17,590820.24,11204624.42
2654,Ballantine'S,MP Chattisgarh Region,22628297.48,2231654.17,7221770.374,359492.905146,9158285.81
2655,Ballantine'S,MP Chattisgarh Region,0.0,,0.0,,
2656,Ballantine'S,MP Chattisgarh Region,2250960.0,240000.0,697426.4,26673.6,562683.59
2657,Ballantine'S,MP Chattisgarh Region,1181754.0,-305030.0,427308.0,13145.9958,341891.41
2658,Ballantine'S,MP Chattisgarh Region,0.0,0.0,0.0,,59.5
2659,Ballantine'S,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,1443.05
2660,Ballantine'S,ASS ARP MEG TRI MZR,1605682.5,195000.0,844050.0,50013.0,2083.33
2661,Ballantine'S,ASS ARP MEG TRI MZR,1635417.0,195000.0,967050.0,46949.985,9226.19
2662,Ballantine'S,ASS ARP MEG TRI MZR,1090278.0,120000.0,644700.0,31299.99,10787.15
2663,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2664,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2665,Ballantine'S,Jharkhand & Orissa Region,0.0,833982.99,0.0,,160655.15
2666,Ballantine'S,,,,0.0,,
2667,Ballantine'S,,,,562700.0,,
2668,Ballantine'S,,,,0.0,,
2669,Ballantine'S,,,,0.0,,
2670,Ballantine'S,,,,0.0,,
2671,Ballantine'S,,268970.5,5488.0,140675.0,8335.5,25950.0
2672,Ballantine'S,,0.0,0.0,0.0,,833.0
2673,Ballantine'S,,0.0,0.0,0.0,,834.0
2674,Ballantine'S,Andhra Pradesh Region,10835099.0,486797.0,6189700.0,366762.0,738161.93
2675,Ballantine'S,Andhra Pradesh Region,7978572.89999999,-157608.0,4557870.0,270070.2,41085.38
2676,Ballantine'S,Andhra Pradesh Region,0.0,,0.0,,
2677,Ballantine'S,Andhra Pradesh Region,0.0,,0.0,,
2678,Ballantine'S,Andhra Pradesh Region,0.0,0.0,0.0,,21.45
2679,Ballantine'S,ASS ARP MEG TRI MZR,1011546.9,56600.0,506430.0,30007.8,0.0
2680,Ballantine'S,ASS ARP MEG TRI MZR,282213.22,19000.0,129421.0,7668.66,0.0
2681,Ballantine'S,ASS ARP MEG TRI MZR,0.0,1200.0,0.0,,1419.85
2682,Ballantine'S,ASS ARP MEG TRI MZR,84674.75,64500.0,43589.15,1667.1,0.0
2683,Ballantine'S,ASS ARP MEG TRI MZR,92540.6,6500.0,43589.15,1667.1,1250.0
2684,Ballantine'S,ASS ARP MEG TRI MZR,4609695.6,648550.0,2779946.4,157751.9496,80944.93
2685,Ballantine'S,ASS ARP MEG TRI MZR,229481.98,16100.0,122049.62,4667.88,26161.62
2686,Ballantine'S,ASS ARP MEG TRI MZR,0.0,0.32,0.0,,8881.68
2687,Ballantine'S,ASS ARP MEG TRI MZR,32783.1400000001,1000.0,20348.0,625.9998,12264.88
2688,Ballantine'S,Jharkhand & Orissa Region,0.0,,0.0,,
2689,Ballantine'S,Punjab Region,3500000.7,1300026.0,1181625.0,166710.0,25000.0
2690,Ballantine'S,Punjab Region,822500.0,235000.0,283725.0,41677.5,5000.0
2691,Ballantine'S,Punjab Region,20467550.0,5839462.0,7949874.38,944549.188227,-165103.0
2692,Ballantine'S,Punjab Region,35000000.0,76331277.0,13545000.0,1564999.5,20000.0
2693,Ballantine'S,Punjab Region,0.0,0.0,0.0,,5000.0
2694,Ballantine'S,Punjab Region,0.0,0.0,0.0,,5000.0
2695,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2696,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2697,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2698,Ballantine'S,Punjab Region,0.0,0.0,0.0,,20000.0
2699,Ballantine'S,MP Chattisgarh Region,9521233.8,906550.0,5148705.0,305079.3,51058.91
2700,Ballantine'S,MP Chattisgarh Region,15244379.8,1325100.0,8243555.0,488460.3,146681.0
2701,Ballantine'S,MP Chattisgarh Region,4942717.0,639350.0,3062325.0,148674.9525,80706.0
2702,Ballantine'S,MP Chattisgarh Region,4162288.0,512450.0,2578800.0,125199.96,75883.26
2703,Ballantine'S,,0.0,,,,
2704,Ballantine'S,,0.0,,0.0,,
2705,Ballantine'S,,0.0,,0.0,,
2706,Ballantine'S,,0.0,,,,
2707,Ballantine'S,,0.0,,,,
2708,Ballantine'S,,0.0,,,,
2709,Ballantine'S,"Goa, Daman & Gujarat",1541163.49999999,481029.0,722131.75,46678.8,1666.67
2710,Ballantine'S,"Goa, Daman & Gujarat",971846.2,103753.22,498568.0,28169.991,5487.24
2711,Ballantine'S,"Goa, Daman & Gujarat",0.0,181641.0,0.0,,-6599.65
2712,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2713,Ballantine'S,"Goa, Daman & Gujarat",199015.7,209502.76,101740.0,3129.999,23333.34
2714,Ballantine'S,"Goa, Daman & Gujarat",0.0,-35590.38,0.0,,3381.62
2715,Ballantine'S,Delhi,0.0,0.0,0.0,,56824.08
2716,Ballantine'S,Delhi,49000000.0,23966487.97,16542750.0,2333940.0,17548.0
2717,Ballantine'S,Delhi,0.0,,0.0,,
2718,Ballantine'S,Delhi,3360000.0,460886.0,1104677.7,11669.7,0.0
2719,Ballantine'S,Delhi,6310500.0,1025592.0,2185338.17,200385.42,0.0
2720,Ballantine'S,Delhi,709800.0,60924.0,261554.15,21672.3,0.0
2721,Ballantine'S,"Goa, Daman & Gujarat",589930.0,83403.0,281350.0,16671.0,6622.67
2722,Ballantine'S,"Goa, Daman & Gujarat",426218.37,38893.92,229943.0,11893.9962,6266.11
2723,Ballantine'S,"Goa, Daman & Gujarat",199015.7,2985.24,87178.3,3334.2,2846.67
2724,Ballantine'S,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
2725,Ballantine'S,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",903000.0,186000.0,364984.0,26917.9914,3371.0
2726,Ballantine'S,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
2727,Ballantine'S,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",200850.0,148943.0,81315.0,4068.9987,3061.0
2728,Ballantine'S,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
2729,Ballantine'S,ASS ARP MEG TRI MZR,421476.0,18500.0,193410.0,9389.997,5194.69
2730,Ballantine'S,HP & Uttarakhand Region,2450000.0,493500.0,827137.5,116697.0,0.0
2731,Ballantine'S,HP & Uttarakhand Region,0.0,,0.0,,
2732,Ballantine'S,HP & Uttarakhand Region,875000.0,112500.0,338625.0,39124.9875,0.0
2733,Ballantine'S,HP & Uttarakhand Region,4190900.0,962400.0,1623090.5,188425.9398,0.0
2734,Ballantine'S,HP & Uttarakhand Region,52500.0,7500.0,18180.85,1667.1,0.0
2735,Ballantine'S,HP & Uttarakhand Region,0.0,,0.0,,
2736,Ballantine'S,HP & Uttarakhand Region,0.0,,0.0,,
2737,Ballantine'S,HP & Uttarakhand Region,0.0,,0.0,,
2738,Ballantine'S,HP & Uttarakhand Region,0.0,,0.0,,
2739,Ballantine'S,Uttar Pradesh Region,27610000.0,6694139.66999999,9423672.25,1372023.3,0.0
2740,Ballantine'S,Uttar Pradesh Region,35000000.0,22499999.99,13545000.0,1564999.5,0.0
2741,Ballantine'S,Uttar Pradesh Region,346500.0,66131.24,119993.61,11002.86,7727.27
2742,Ballantine'S,Uttar Pradesh Region,0.0,60000.0,0.0,,7727.27
2743,Ballantine'S,Uttar Pradesh Region,5250000.0,2175000.0,2122000.0,156499.95,21164.0
2744,Ballantine'S,Uttar Pradesh Region,0.0,197297.4,0.0,,15454.54
2745,Ballantine'S,Uttar Pradesh Region,0.0,,0.0,,
2746,Ballantine'S,Uttar Pradesh Region,1390500.0,202500.0,562950.0,28169.991,42334.0
2747,Ballantine'S,Uttar Pradesh Region,772500.0,225000.0,312750.0,15649.995,42334.0
2748,Ballantine'S,West Bengal & Sikkim,0.0,-599440.0,0.0,,47191.59
2749,Ballantine'S,West Bengal & Sikkim,0.0,-7289095.5,0.0,,30959.38
2750,Ballantine'S,West Bengal & Sikkim,0.0,1017228.4,0.0,,1654.8
2751,Ballantine'S,West Bengal & Sikkim,7000000.0,1115630.8,2709000.0,312999.9,5029.0
2752,Ballantine'S,West Bengal & Sikkim,0.0,,0.0,,
2753,Ballantine'S,West Bengal & Sikkim,0.0,,0.0,,
2754,Ballantine'S,ASS ARP MEG TRI MZR,1307594.42,289999.78,681992.47,43678.02,32672.56
2755,Ballantine'S,ASS ARP MEG TRI MZR,3438280.6,444990.0,2191980.0,106419.966,62999.25
2756,Ballantine'S,ASS ARP MEG TRI MZR,1954079.92,181500.0,1200001.6,65416.9791,57269.67
2757,Ballantine'S,ASS ARP MEG TRI MZR,0.0,-5500.0,0.0,,29390.97
2758,Ballantine'S,ASS ARP MEG TRI MZR,0.0,0.76,0.0,,29390.97
2759,Ballantine'S,ASS ARP MEG TRI MZR,590096.52,41300.0,366264.0,11267.9964,14039.65
2760,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2761,Ballantine'S,Jharkhand & Orissa Region,0.0,,0.0,,
2762,Ballantine'S,Jharkhand & Orissa Region,0.0,,0.0,,
2763,Ballantine'S,Jharkhand & Orissa Region,0.0,,0.0,,
2764,Ballantine'S,,,,0.0,,
2765,Ballantine'S,,,,0.0,,
2766,Ballantine'S,Punjab Region,7440999.99999998,2324345.92,2512134.75,354425.46,5000.0
2767,Ballantine'S,Punjab Region,20575000.0,5874250.0,7965455.0,924914.7045,35000.0
2768,Ballantine'S,Punjab Region,0.0,,0.0,,
2769,Ballantine'S,Punjab Region,0.0,0.0,0.0,,5000.0
2770,Ballantine'S,Punjab Region,0.0,0.0,0.0,,5000.0
2771,Ballantine'S,Punjab Region,0.0,,0.0,,
2772,Ballantine'S,Punjab Region,0.0,0.0,0.0,,5000.0
2773,Ballantine'S,Punjab Region,2121000.0,858500.0,857288.0,63225.9798,-122647.0
2774,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2775,Ballantine'S,Punjab Region,855000.0,220000.0,308817.1,23339.4,4166.67
2776,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2777,Ballantine'S,Punjab Region,1164000.0,302500.0,476813.33335,28169.991,20000.0
2778,Ballantine'S,MP Chattisgarh Region,6919803.8,1067800.0,3741955.0,221724.3,37509.0
2779,Ballantine'S,MP Chattisgarh Region,3642001.99999999,684350.0,2256450.0,109549.965,9340.0
2780,Ballantine'S,MP Chattisgarh Region,0.0,,0.0,,
2781,Ballantine'S,,0.0,,,,
2782,Ballantine'S,,,,,33342.0,
2783,Ballantine'S,,1131000.0,,,,
2784,Ballantine'S,,0.0,,,,
2785,Ballantine'S,,0.0,,0.0,,
2786,Ballantine'S,,0.0,,0.0,,
2787,Ballantine'S,,0.0,,,,
2788,Ballantine'S,,0.0,,,,
2789,Ballantine'S,"Goa, Daman & Gujarat",5066778.38,1034355.0,2357713.17,151372.68,231.0
2790,Ballantine'S,"Goa, Daman & Gujarat",294965.0,124205.0,140675.0,8335.5,43.7
2791,Ballantine'S,"Goa, Daman & Gujarat",471943.6,156919.0,257880.0,12519.996,3912.65
2792,Ballantine'S,"Goa, Daman & Gujarat",199015.7,,87178.3,3334.2,
2793,Ballantine'S,"Goa, Daman & Gujarat",218917.27,10876.0,111914.0,3442.9989,6666.67
2794,Ballantine'S,"Goa, Daman & Gujarat",0.0,,0.0,,
2795,Ballantine'S,Delhi,2204183.17,1938514.0,852877.68,149982.3186,21000.0
2796,Ballantine'S,Delhi,252000.0,46421.0,97524.0,11267.9964,0.0
2797,Ballantine'S,Delhi,0.0,,0.0,,
2798,Ballantine'S,,,0.0,,,833.0
2799,Ballantine'S,Andhra Pradesh Region,,98.0,,,0.0
2800,Ballantine'S,ASS ARP MEG TRI MZR,,0.0,,,1250.0
2801,Ballantine'S,ASS ARP MEG TRI MZR,,0.0,,,1250.0
2802,Ballantine'S,Punjab Region,,0.0,,,5000.0
2803,Ballantine'S,Punjab Region,,0.0,,,20000.0
2804,Ballantine'S,MP Chattisgarh Region,,0.0,,,75000.0
2805,Ballantine'S,Karnataka,,417.0,,,4175.26
2806,Ballantine'S,Maharashtra,,2071.0,,,0.0
2807,Ballantine'S,Maharashtra,,0.0,,,841.29
2808,Ballantine'S,MP Chattisgarh Region,,0.0,,,-6.21
2809,Ballantine'S,Jharkhand & Orissa Region,,19093.0,,,18581.0
2810,Ballantine'S,Jharkhand & Orissa Region,0.0,42918.23,0.0,,9670.77
2811,Ballantine'S,Jharkhand & Orissa Region,587043.2,0.0,278970.56,10669.44,7004.94
2812,Ballantine'S,Jharkhand & Orissa Region,458627.5,58119.0,254350.0,7824.9975,11159.0
2813,Ballantine'S,Punjab Region,6680000.0,1734250.0,2251389.5,318416.1,10000.0
2814,Ballantine'S,Punjab Region,18970000.0,4969500.0,6366595.5,906902.4,15000.0
2815,Ballantine'S,Punjab Region,0.0,14040000.0,0.0,,16667.0
2816,Ballantine'S,Punjab Region,42000000.0,50459104.0,16254000.0,1877999.4,16667.0
2817,Ballantine'S,Punjab Region,0.0,0.0,0.0,,25000.0
2818,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2819,Ballantine'S,MP Chattisgarh Region,31498018.1699999,3118933.33,10071632.34,495297.301758,13609522.47
2820,Ballantine'S,MP Chattisgarh Region,1064340.0,135000.0,392302.35,15003.9,286873.73
2821,Ballantine'S,MP Chattisgarh Region,1800768.0,192000.0,557941.12,21338.88,453365.659999999
2822,Ballantine'S,MP Chattisgarh Region,900384.0,96000.0,325568.0,10015.9968,279456.58
2823,Ballantine'S,Andhra Pradesh Region,,0.0,,,193.0
2824,Ballantine'S,ASS ARP MEG TRI MZR,,0.0,,,1250.0
2825,Ballantine'S,ASS ARP MEG TRI MZR,,0.0,,,28571.43
2826,Ballantine'S,MP Chattisgarh Region,,0.0,,,4166.0
2827,Ballantine'S,,,0.0,,,771.0
2828,Ballantine'S,Delhi,,0.0,,,8774.0
2829,Ballantine'S,Delhi,,91500.0,,,8774.0
2830,Ballantine'S,Karnataka,,2500.0,,,4220.88
2831,Ballantine'S,Karnataka,,417.0,,,4176.0
2832,Ballantine'S,Maharashtra,,97.0,,,0.0
2833,Ballantine'S,Maharashtra,,195041.0,,,2249.0
2834,Ballantine'S,MP Chattisgarh Region,,0.0,,,-6.21
2835,Ballantine'S,Jharkhand & Orissa Region,,113909.0,,,21731.33
2836,Ballantine'S,Punjab Region,,0.0,,,33334.0
2837,Ballantine'S,Punjab Region,,0.0,,,33334.0
2838,Ballantine'S,Jharkhand & Orissa Region,0.0,17985.0,0.0,,55237.0
2839,Ballantine'S,Punjab Region,0.0,0.0,0.0,,1666.66
2840,Ballantine'S,Punjab Region,1131914.57999999,80800.0,666417.0,34742.9889,1711.31
2841,Ballantine'S,Punjab Region,0.0,0.0,0.0,,1250.0
2842,Ballantine'S,Punjab Region,0.0,,0.0,,
2843,Ballantine'S,Karnataka,822801.0,100346.0,420149.8,46678.8,107274.12
2844,Ballantine'S,Karnataka,231338.13,1502057.0,75356.165,11279.5986,93229.7699999999
2845,Ballantine'S,Karnataka,8563221.02,788535.42,3835965.0,186234.9405,114637.54
2846,Ballantine'S,Karnataka,0.0,0.0,0.0,,8403.0
2847,Ballantine'S,Karnataka,0.0,1667.0,0.0,,8368.0
2848,Ballantine'S,Punjab Region,0.0,1100.0,0.0,,833.33
2849,Ballantine'S,Punjab Region,109888.75,14354.53,50870.0,1564.9995,10833.33
2850,Ballantine'S,Karnataka,10805325.05,1545255.0,5445060.69,342755.76,181569.32
2851,Ballantine'S,Karnataka,9664980.65,1685833.0,5575795.4,305487.9024,254705.76
2852,Ballantine'S,Karnataka,0.0,,0.0,,
2853,Ballantine'S,Karnataka,0.0,-1250.0,0.0,,8336.32
2854,Ballantine'S,Karnataka,0.0,0.0,0.0,,8386.88
2855,Ballantine'S,Karnataka,0.0,42583.0,0.0,,13340.26
2856,Ballantine'S,Karnataka,0.0,99835.0,0.0,,10073.86
2857,Ballantine'S,Karnataka,58768.4500000002,286083.0,50870.0,1564.9995,10163.11
2858,Ballantine'S,Karnataka,0.0,333.0,0.0,,4688.46
2859,Ballantine'S,Karnataka,0.0,8662.0,0.0,,4245.22
2860,Ballantine'S,Karnataka,0.0,0.0,0.0,,4166.0
2861,Ballantine'S,Kerala Region,0.0,,0.0,,
2862,Ballantine'S,Kerala Region,483000.0,72450.0,163064.25,23005.98,4651.0
2863,Ballantine'S,Kerala Region,1428000.0,214200.0,552636.0,63851.9796,2083.0
2864,Ballantine'S,Kerala Region,0.0,,0.0,,
2865,Ballantine'S,Kerala Region,0.0,,0.0,,
2866,Ballantine'S,Maharashtra,25851345.1399999,6747949.0,14429641.0319,908959.6014,14348.0
2867,Ballantine'S,Maharashtra,0.0,8135560.0,0.0,,4960.48
2868,Ballantine'S,Karnataka,831883.999999999,128254.0,435891.5,16671.0,53941.45
2869,Ballantine'S,Karnataka,415942.0,-13216.0,254350.0,7824.9975,11051.43
2870,Ballantine'S,Karnataka,0.0,4583.0,0.0,,4262.0
2871,Ballantine'S,Karnataka,190699.55,3750.0,75625.0,1564.9995,4754.36
2872,Ballantine'S,Karnataka,0.0,500.0,0.0,,4164.58
2873,Ballantine'S,Kerala Region,0.0,,0.0,,
2874,Ballantine'S,Kerala Region,0.0,,0.0,,
2875,Ballantine'S,Kerala Region,0.0,,0.0,,
2876,Ballantine'S,Kerala Region,0.0,,0.0,,
2877,Ballantine'S,Maharashtra,9079866.75999999,2834881.0,4082623.3,249731.58,57804.22
2878,Ballantine'S,Maharashtra,65636419.38,12883718.0,41751668.0,2178479.304,20723.12
2879,Ballantine'S,Maharashtra,0.0,,0.0,,
2880,Ballantine'S,Maharashtra,0.0,,0.0,,
2881,Ballantine'S,Maharashtra,0.0,,0.0,,
2882,Ballantine'S,Maharashtra,0.0,,0.0,,
2883,Ballantine'S,Maharashtra,0.0,0.0,0.0,,686.0
2884,Ballantine'S,Maharashtra,685463.480000001,701936.0,376438.0,11580.9963,738.0
2885,Ballantine'S,Maharashtra,0.0,,0.0,,
2886,Ballantine'S,Maharashtra,0.0,63910.45,0.0,,3642.0
2887,Ballantine'S,Maharashtra,0.0,,0.0,,
2888,Ballantine'S,MP Chattisgarh Region,14533461.0,2635262.0,4512478.9,269736.78,5110946.77
2889,Ballantine'S,Rajasthan,0.0,,0.0,,
2890,Ballantine'S,Rajasthan,0.0,667.0,0.0,,9288.2
2891,Ballantine'S,Rajasthan,0.0,0.0,0.0,,4688.0
2892,Ballantine'S,Rajasthan,18518039.54,403900.0,10184174.0,313312.8999,16652.5
2893,Ballantine'S,Rajasthan,0.0,305.0,0.0,,14266.24
2894,Ballantine'S,Rajasthan,496366.6,0.0,260240.0,6668.4,8762.0
2895,Ballantine'S,Rajasthan,0.0,0.0,0.0,,10879.69
2896,Ballantine'S,West Bengal & Sikkim,0.0,19500.0,0.0,,0.0
2897,Ballantine'S,West Bengal & Sikkim,0.0,,0.0,,
2898,Ballantine'S,Telangana Region,13723815.25,4678285.0,7892805.35,468455.1,102845.3
2899,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2900,Ballantine'S,Jharkhand & Orissa Region,9814916.98,2186132.0,6091063.0,340856.8911,442272.0
2901,Ballantine'S,Jharkhand & Orissa Region,0.0,51902.02,0.0,,9845.0
2902,Ballantine'S,Jharkhand & Orissa Region,0.0,187.13,0.0,,12181.66
2903,Ballantine'S,Jharkhand & Orissa Region,0.0,25487.0,0.0,,4365.88
2904,Ballantine'S,Jharkhand & Orissa Region,715458.9,127241.0,396786.0,12206.9961,45343.06
2905,Ballantine'S,Punjab Region,16590000.0,4600000.0,5625075.0,800208.0,10000.0
2906,Ballantine'S,Punjab Region,0.0,,0.0,,
2907,Ballantine'S,Punjab Region,1050000.0,425000.0,363617.0,33342.0,10000.0
2908,Ballantine'S,Punjab Region,0.0,0.0,0.0,,10000.0
2909,Ballantine'S,Punjab Region,0.0,820000.0,0.0,,16667.0
2910,Ballantine'S,Punjab Region,0.0,0.0,0.0,,16667.0
2911,Ballantine'S,Punjab Region,0.0,0.0,0.0,,6666.66
2912,Ballantine'S,Punjab Region,154500.0,41250.0,53810.8,3334.2,33333.32
2913,Ballantine'S,,6556453.28,200250.0,3047583.22,183381.0,2500.0
2914,Ballantine'S,,0.0,121880.0,0.0,,3012.0
2915,Ballantine'S,,1574893.88,125930.0,831233.2,42567.9864,8646.55
2916,Ballantine'S,,0.0,,0.0,,
2917,Ballantine'S,,0.0,,0.0,,
2918,Ballantine'S,,0.0,,0.0,,
2919,Ballantine'S,MP Chattisgarh Region,0.0,0.0,0.0,,39.9
2920,Ballantine'S,MP Chattisgarh Region,0.0,0.0,0.0,,77.2
2921,Ballantine'S,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,2602.92
2922,Ballantine'S,ASS ARP MEG TRI MZR,1090278.0,-25000.0,644700.0,31299.99,11490.83
2923,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2924,Ballantine'S,ASS ARP MEG TRI MZR,0.0,,0.0,,
2925,Ballantine'S,Jharkhand & Orissa Region,3067963.64,315816.68,1699354.0,100692.84,171115.21
2926,Ballantine'S,Jharkhand & Orissa Region,3047645.99999999,124112.55,1688100.0,100026.0,102826.63
2927,Ballantine'S,Jharkhand & Orissa Region,0.0,522415.0,0.0,,115375.43
2928,Ballantine'S,Jharkhand & Orissa Region,12440436.38,933386.0,7846344.0,398135.8728,430920.44
2929,Ballantine'S,Telangana Region,5721001.65,3779942.94,3291795.0,195050.7,90008.3
2930,Ballantine'S,Telangana Region,22910659.44,5405340.0,14931252.0,724907.7684,159931.8
2931,Ballantine'S,Telangana Region,0.0,2176803.0,0.0,,19900.55
2932,Ballantine'S,Telangana Region,0.0,1000.0,0.0,,19.48
2933,Ballantine'S,Telangana Region,0.0,41822.0,0.0,,2.0
2934,Ballantine'S,Telangana Region,0.0,157871.0,0.0,,140.04
2935,Ballantine'S,Telangana Region,0.0,-103200.0,0.0,,2566.59
2936,Ballantine'S,Telangana Region,0.0,-44859.0,0.0,,1031.45
2937,Ballantine'S,Telangana Region,0.0,0.0,0.0,,0.89
2938,Ballantine'S,Telangana Region,0.0,,0.0,,
2939,Ballantine'S,Maharashtra,0.0,,0.0,,
2940,Ballantine'S,Maharashtra,0.0,,0.0,,
2941,Ballantine'S,Maharashtra,2836536.32,35731.0,1115882.24,42677.76,1251.0
2942,Ballantine'S,Maharashtra,1868948.64,46696.0,941525.64,36009.36,528.0
2943,Ballantine'S,Maharashtra,2561151.84,470053.0,1505752.0,46323.9852,410.0
